X1,Y1,X2,Y2,object name,mpageid,X-centre,Y-centre,dimention,Y-Image Dimentions,X-Image Dimentions,has on the left,has on the right,has on the top,has on the bottom,has in the center,all_QIDs_x,wikidata_URL,all_QIDs_y,URI has on the left,all_QIDs_x,URI has on the right,all_QIDs_y,URI has on the top
3,39,192,286,person,M47500681.jpg,97.5,162.5,"(200, 303)",303,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
105,212,165,300,tie,M47500681.jpg,135.0,256.0,"(200, 303)",303,200,na,tie,na,tie,na,Q44416,http://www.wikidata.org/entity/Q44416,,,Q44416,http://www.wikidata.org/entity/Q44416,,
47,23,181,124,boat,M49179423.jpg,114.0,73.5,"(200, 211)",211,200,na,na,na,na,boat,Q35872,http://www.wikidata.org/entity/Q35872,,,,,,
49,36,180,131,truck,M49179423.jpg,114.5,83.5,"(200, 211)",211,200,na,na,na,na,truck,Q43193,http://www.wikidata.org/entity/Q43193,,,,,,
132,104,170,150,potted,M49722530.jpg,151.0,127.0,"(200, 153)",153,200,na,potted,na,potted,na,Q203834,http://www.wikidata.org/entity/Q203834,,,Q203834,http://www.wikidata.org/entity/Q203834,,
57,102,81,130,chair,M49722530.jpg,69.0,116.0,"(200, 153)",153,200,na,na,na,chair,na,Q15026,http://www.wikidata.org/entity/Q15026,,,,,,
111,106,134,134,chair,M49722530.jpg,122.5,120.0,"(200, 153)",153,200,na,na,na,chair,na,Q15026,http://www.wikidata.org/entity/Q15026,,,,,,
15,18,185,98,bus,M49729391.jpg,100.0,58.0,"(200, 113)",113,200,na,na,na,na,bus,Q5638,http://www.wikidata.org/entity/Q5638,,,,,,
43,20,102,118,sheep,M49759646.jpg,72.5,69.0,"(200, 133)",133,200,na,na,na,na,sheep,Q7368,http://www.wikidata.org/entity/Q7368,,,,,,
16,31,135,94,truck,M49804072.jpg,75.5,62.5,"(200, 125)",125,200,na,na,na,na,truck,Q43193,http://www.wikidata.org/entity/Q43193,,,,,,
106,19,145,112,person,M501520.JPG,125.5,65.5,"(200, 133)",133,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
84,52,116,108,person,M501520.JPG,100.0,80.0,"(200, 133)",133,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
4,100,29,117,bird,M501520.JPG,16.5,108.5,"(200, 133)",133,200,bird,na,na,bird,na,Q5113,http://www.wikidata.org/entity/Q5113,Q5113,http://www.wikidata.org/entity/Q5113,,,,
134,114,144,133,bird,M501520.JPG,139.0,123.5,"(200, 133)",133,200,na,bird,na,bird,na,Q5113,http://www.wikidata.org/entity/Q5113,,,Q5113,http://www.wikidata.org/entity/Q5113,,
90,72,127,98,cat,M50208570.jpg,108.5,85.0,"(200, 133)",133,200,na,na,na,na,cat,Q146,http://www.wikidata.org/entity/Q146,,,,,,
3,95,55,111,car,M50283159.jpg,29.0,103.0,"(200, 126)",126,200,car,na,na,car,na,Q1420,http://www.wikidata.org/entity/Q1420,Q1420,http://www.wikidata.org/entity/Q1420,,,,
123,100,153,118,bicycle,M50283159.jpg,138.0,109.0,"(200, 126)",126,200,na,bicycle,na,bicycle,na,Q11442,http://www.wikidata.org/entity/Q11442,,,Q11442,http://www.wikidata.org/entity/Q11442,,
112,91,157,108,car,M50283159.jpg,134.5,99.5,"(200, 126)",126,200,na,car,na,car,na,Q1420,http://www.wikidata.org/entity/Q1420,,,Q1420,http://www.wikidata.org/entity/Q1420,,
156,92,198,123,car,M50283159.jpg,177.0,107.5,"(200, 126)",126,200,na,car,na,car,na,Q1420,http://www.wikidata.org/entity/Q1420,,,Q1420,http://www.wikidata.org/entity/Q1420,,
13,16,179,121,zebra,M50970683.jpg,96.0,68.5,"(200, 143)",143,200,na,na,na,na,zebra,Q32789,http://www.wikidata.org/entity/Q32789,,,,,,
11,20,182,137,elephant,M50970683.jpg,96.5,78.5,"(200, 143)",143,200,na,na,na,na,elephant,Q7378,http://www.wikidata.org/entity/Q7378,,,,,,
69,28,192,123,bird,M51333340.jpg,130.5,75.5,"(200, 133)",133,200,na,na,na,na,bird,Q5113,http://www.wikidata.org/entity/Q5113,,,,,,
111,90,120,116,person,M51445254.jpg,115.5,103.0,"(200, 150)",150,200,na,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,,,,
91,91,100,116,person,M51445254.jpg,95.5,103.5,"(200, 150)",150,200,na,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,,,,
119,91,127,116,person,M51445254.jpg,123.0,103.5,"(200, 150)",150,200,na,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,,,,
116,85,129,92,umbrella,M51445254.jpg,122.5,88.5,"(200, 150)",150,200,na,na,na,na,umbrella,Q41607,http://www.wikidata.org/entity/Q41607,,,,,,
83,90,90,114,person,M51445254.jpg,86.5,102.0,"(200, 150)",150,200,na,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,,,,
20,92,100,145,tennis,M51769571.jpg,60.0,118.5,"(200, 185)",185,200,na,na,na,na,na,Q847,http://www.wikidata.org/entity/Q847,,,,,,
97,93,111,107,sports,M51769571.jpg,104.0,100.0,"(200, 185)",185,200,na,na,na,na,sports,Q63347096,http://www.wikidata.org/entity/Q63347096,,,,,,
10,7,67,120,person,M51769571.jpg,38.5,63.5,"(200, 185)",185,200,person,na,na,na,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
94,33,199,175,person,M51769571.jpg,146.5,104.0,"(200, 185)",185,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
125,47,156,120,scissors,M52148464.jpg,140.5,83.5,"(200, 125)",125,200,na,scissors,na,scissors,na,Q40847,http://www.wikidata.org/entity/Q40847,,,Q40847,http://www.wikidata.org/entity/Q40847,,
164,63,197,119,scissors,M52148464.jpg,180.5,91.0,"(200, 125)",125,200,na,scissors,na,scissors,na,Q40847,http://www.wikidata.org/entity/Q40847,,,Q40847,http://www.wikidata.org/entity/Q40847,,
19,1,62,124,scissors,M52148464.jpg,40.5,62.5,"(200, 125)",125,200,scissors,na,na,na,na,Q40847,http://www.wikidata.org/entity/Q40847,Q40847,http://www.wikidata.org/entity/Q40847,,,,
89,32,105,122,scissors,M52148464.jpg,97.0,77.0,"(200, 125)",125,200,na,na,na,na,scissors,Q40847,http://www.wikidata.org/entity/Q40847,,,,,,
28,23,158,166,truck,M52461688.JPG,93.0,94.5,"(200, 212)",212,200,na,na,na,na,truck,Q43193,http://www.wikidata.org/entity/Q43193,,,,,,
114,32,178,86,cow,M52511524.jpg,146.0,59.0,"(200, 133)",133,200,na,cow,na,na,na,Q830,http://www.wikidata.org/entity/Q830,,,Q830,http://www.wikidata.org/entity/Q830,,
24,43,86,113,cow,M52511524.jpg,55.0,78.0,"(200, 133)",133,200,cow,na,na,na,na,Q830,http://www.wikidata.org/entity/Q830,Q830,http://www.wikidata.org/entity/Q830,,,,
29,5,196,130,dog,M52635344.jpg,112.5,67.5,"(200, 133)",133,200,na,na,na,na,dog,Q144,http://www.wikidata.org/entity/Q144,,,,,,
14,5,182,157,bowl,M52691244.jpg,98.0,81.0,"(200, 175)",175,200,na,na,na,na,bowl,Q153988,http://www.wikidata.org/entity/Q153988,,,,,,
58,8,140,366,bottle,M52694241.jpg,99.0,187.0,"(200, 377)",377,200,na,na,na,na,bottle,Q80228,http://www.wikidata.org/entity/Q80228,,,,,,
26,175,148,383,vase,M52798327.jpg,87.0,279.0,"(200, 405)",405,200,na,na,na,vase,na,Q191851,http://www.wikidata.org/entity/Q191851,,,,,,
12,9,195,53,scissors,M52818721.jpg,103.5,31.0,"(198, 68)",68,198,na,na,na,na,scissors,Q40847,http://www.wikidata.org/entity/Q40847,,,,,,
42,25,160,277,bottle,M52828268.jpg,101.0,151.0,"(200, 299)",299,200,na,na,na,na,bottle,Q80228,http://www.wikidata.org/entity/Q80228,,,,,,
30,60,99,107,cow,M53288260.jpg,64.5,83.5,"(200, 144)",144,200,na,na,na,na,cow,Q830,http://www.wikidata.org/entity/Q830,,,,,,
27,57,95,108,sheep,M53288260.jpg,61.0,82.5,"(200, 144)",144,200,na,na,na,na,sheep,Q7368,http://www.wikidata.org/entity/Q7368,,,,,,
33,17,172,90,orange,M54851375.jpg,102.5,53.5,"(199, 104)",104,199,na,na,na,na,orange,Q13191,http://www.wikidata.org/entity/Q13191,,,,,,
103,14,168,272,bottle,M54881834.jpg,135.5,143.0,"(200, 289)",289,200,na,bottle,na,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,,
22,177,80,261,cup,M54881834.jpg,51.0,219.0,"(200, 289)",289,200,cup,na,na,cup,na,Q81727,http://www.wikidata.org/entity/Q81727,Q81727,http://www.wikidata.org/entity/Q81727,,,,
18,14,182,109,bicycle,M55049648.jpg,100.0,61.5,"(199, 113)",113,199,na,na,na,na,bicycle,Q11442,http://www.wikidata.org/entity/Q11442,,,,,,
3,13,139,110,bicycle,M55049648.jpg,71.0,61.5,"(199, 113)",113,199,na,na,na,na,bicycle,Q11442,http://www.wikidata.org/entity/Q11442,,,,,,
59,13,199,110,motorcycle,M55049648.jpg,129.0,61.5,"(199, 113)",113,199,na,na,na,na,motorcycle,Q34493,http://www.wikidata.org/entity/Q34493,,,,,,
14,9,198,117,motorcycle,M55333735.jpg,106.0,63.0,"(200, 126)",126,200,na,na,na,na,motorcycle,Q34493,http://www.wikidata.org/entity/Q34493,,,,,,
9,33,89,107,person,M5540593.jpg,49.0,70.0,"(200, 134)",134,200,person,na,na,na,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
118,44,188,121,person,M5540593.jpg,153.0,82.5,"(200, 134)",134,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
127,57,198,131,couch,M5540593.jpg,162.5,94.0,"(200, 134)",134,200,na,couch,na,couch,na,Q131514,http://www.wikidata.org/entity/Q131514,,,Q131514,http://www.wikidata.org/entity/Q131514,,
1,52,88,119,couch,M5540593.jpg,44.5,85.5,"(200, 134)",134,200,couch,na,na,na,na,Q131514,http://www.wikidata.org/entity/Q131514,Q131514,http://www.wikidata.org/entity/Q131514,,,,
12,9,130,102,dog,M56693660.jpg,71.0,55.5,"(200, 133)",133,200,na,na,na,na,dog,Q144,http://www.wikidata.org/entity/Q144,,,,,,
91,66,130,119,chair,M58219114.jpg,110.5,92.5,"(200, 133)",133,200,na,na,na,chair,na,Q15026,http://www.wikidata.org/entity/Q15026,,,,,,
39,64,80,119,chair,M58219114.jpg,59.5,91.5,"(200, 133)",133,200,chair,na,na,chair,na,Q15026,http://www.wikidata.org/entity/Q15026,Q15026,http://www.wikidata.org/entity/Q15026,,,,
126,63,152,109,chair,M58219114.jpg,139.0,86.0,"(200, 133)",133,200,na,chair,na,na,na,Q15026,http://www.wikidata.org/entity/Q15026,,,Q15026,http://www.wikidata.org/entity/Q15026,,
147,60,171,103,chair,M58219114.jpg,159.0,81.5,"(200, 133)",133,200,na,chair,na,na,na,Q15026,http://www.wikidata.org/entity/Q15026,,,Q15026,http://www.wikidata.org/entity/Q15026,,
179,53,191,89,chair,M58219114.jpg,185.0,71.0,"(200, 133)",133,200,na,chair,na,na,na,Q15026,http://www.wikidata.org/entity/Q15026,,,Q15026,http://www.wikidata.org/entity/Q15026,,
167,58,180,92,chair,M58219114.jpg,173.5,75.0,"(200, 133)",133,200,na,chair,na,na,na,Q15026,http://www.wikidata.org/entity/Q15026,,,Q15026,http://www.wikidata.org/entity/Q15026,,
31,62,46,104,chair,M58219114.jpg,38.5,83.0,"(200, 133)",133,200,chair,na,na,na,na,Q15026,http://www.wikidata.org/entity/Q15026,Q15026,http://www.wikidata.org/entity/Q15026,,,,
0,121,36,190,chair,M59064485.jpg,18.0,155.5,"(200, 250)",250,200,chair,na,na,na,na,Q15026,http://www.wikidata.org/entity/Q15026,Q15026,http://www.wikidata.org/entity/Q15026,,,,
175,118,199,180,chair,M59064485.jpg,187.0,149.0,"(200, 250)",250,200,na,chair,na,na,na,Q15026,http://www.wikidata.org/entity/Q15026,,,Q15026,http://www.wikidata.org/entity/Q15026,,
172,119,199,183,bench,M59064485.jpg,185.5,151.0,"(200, 250)",250,200,na,bench,na,na,na,Q204776,http://www.wikidata.org/entity/Q204776,,,Q204776,http://www.wikidata.org/entity/Q204776,,
50,90,163,138,book,M59064518.jpg,106.5,114.0,"(200, 142)",142,200,na,na,na,book,na,Q571,http://www.wikidata.org/entity/Q571,,,,,,
147,72,178,110,chair,M59132720.jpg,162.5,91.0,"(200, 133)",133,200,na,chair,na,chair,na,Q15026,http://www.wikidata.org/entity/Q15026,,,Q15026,http://www.wikidata.org/entity/Q15026,,
109,68,128,98,chair,M59132720.jpg,118.5,83.0,"(200, 133)",133,200,na,na,na,na,chair,Q15026,http://www.wikidata.org/entity/Q15026,,,,,,
62,68,75,94,chair,M59132720.jpg,68.5,81.0,"(200, 133)",133,200,na,na,na,na,chair,Q15026,http://www.wikidata.org/entity/Q15026,,,,,,
31,83,46,108,vase,M59132805.jpg,38.5,95.5,"(200, 133)",133,200,vase,na,na,vase,na,Q191851,http://www.wikidata.org/entity/Q191851,Q191851,http://www.wikidata.org/entity/Q191851,,,,
2,24,199,280,person,M59197080.jpg,100.5,152.0,"(200, 300)",300,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
77,246,135,300,tie,M59197080.jpg,106.0,273.0,"(200, 300)",300,200,na,na,na,tie,na,Q44416,http://www.wikidata.org/entity/Q44416,,,,,,
17,17,183,140,bowl,M60355579.jpg,100.0,78.5,"(200, 169)",169,200,na,na,na,na,bowl,Q153988,http://www.wikidata.org/entity/Q153988,,,,,,
15,6,138,201,person,M61457535.jpg,76.5,103.5,"(200, 204)",204,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
85,105,110,130,sports,M61457535.jpg,97.5,117.5,"(200, 204)",204,200,na,na,na,na,sports,Q63347096,http://www.wikidata.org/entity/Q63347096,,,,,,
81,44,197,157,tennis,M61457535.jpg,139.0,100.5,"(200, 204)",204,200,na,tennis,na,na,na,Q847,http://www.wikidata.org/entity/Q847,,,Q847,http://www.wikidata.org/entity/Q847,,
32,19,181,109,dog,M61619827.jpg,106.5,64.0,"(200, 133)",133,200,na,na,na,na,dog,Q144,http://www.wikidata.org/entity/Q144,,,,,,
13,4,190,150,potted,M62040584.jpg,101.5,77.0,"(200, 150)",150,200,na,na,na,na,potted,Q203834,http://www.wikidata.org/entity/Q203834,,,,,,
80,75,107,112,cow,M62449588.jpg,93.5,93.5,"(200, 150)",150,200,na,na,na,na,cow,Q830,http://www.wikidata.org/entity/Q830,,,,,,
106,55,157,110,cow,M62449588.jpg,131.5,82.5,"(200, 150)",150,200,na,na,na,na,cow,Q830,http://www.wikidata.org/entity/Q830,,,,,,
76,75,109,112,dog,M62449588.jpg,92.5,93.5,"(200, 150)",150,200,na,na,na,na,dog,Q144,http://www.wikidata.org/entity/Q144,,,,,,
22,74,75,125,cow,M62449588.jpg,48.5,99.5,"(200, 150)",150,200,cow,na,na,cow,na,Q830,http://www.wikidata.org/entity/Q830,Q830,http://www.wikidata.org/entity/Q830,,,,
24,76,73,126,sheep,M62449588.jpg,48.5,101.0,"(200, 150)",150,200,sheep,na,na,sheep,na,Q7368,http://www.wikidata.org/entity/Q7368,Q7368,http://www.wikidata.org/entity/Q7368,,,,
67,46,115,108,stop,M62695681.jpg,91.0,77.0,"(200, 267)",267,200,na,na,stop,na,na,Q250429,http://www.wikidata.org/entity/Q250429,,,,,Q250429,http://www.wikidata.org/entity/Q250429
5,20,186,202,person,M62729993.jpg,95.5,111.0,"(200, 214)",214,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
57,146,89,214,tie,M62729993.jpg,73.0,180.0,"(200, 214)",214,200,na,na,na,tie,na,Q44416,http://www.wikidata.org/entity/Q44416,,,,,,
73,39,178,111,elephant,M62771713.JPG,125.5,75.0,"(200, 150)",150,200,na,na,na,na,elephant,Q7378,http://www.wikidata.org/entity/Q7378,,,,,,
125,42,169,111,chair,M63225202.jpg,147.0,76.5,"(200, 133)",133,200,na,chair,na,na,na,Q15026,http://www.wikidata.org/entity/Q15026,,,Q15026,http://www.wikidata.org/entity/Q15026,,
48,43,104,114,chair,M63225202.jpg,76.0,78.5,"(200, 133)",133,200,na,na,na,na,chair,Q15026,http://www.wikidata.org/entity/Q15026,,,,,,
117,69,162,124,chair,M63229610.jpg,139.5,96.5,"(200, 133)",133,200,na,chair,na,chair,na,Q15026,http://www.wikidata.org/entity/Q15026,,,Q15026,http://www.wikidata.org/entity/Q15026,,
89,63,120,114,chair,M63229610.jpg,104.5,88.5,"(200, 133)",133,200,na,na,na,chair,na,Q15026,http://www.wikidata.org/entity/Q15026,,,,,,
34,30,118,133,person,M63266759.jpg,76.0,81.5,"(200, 133)",133,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
137,65,200,130,person,M63266759.jpg,168.5,97.5,"(200, 133)",133,200,na,person,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
121,27,160,95,person,M63266759.jpg,140.5,61.0,"(200, 133)",133,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
105,57,145,89,chair,M63349476.jpg,125.0,73.0,"(200, 133)",133,200,na,na,na,na,chair,Q15026,http://www.wikidata.org/entity/Q15026,,,,,,
65,58,102,92,chair,M63349476.jpg,83.5,75.0,"(200, 133)",133,200,na,na,na,na,chair,Q15026,http://www.wikidata.org/entity/Q15026,,,,,,
47,44,58,72,person,M63563015.jpg,52.5,58.0,"(200, 133)",133,200,person,na,na,na,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
151,44,162,69,person,M63563015.jpg,156.5,56.5,"(200, 133)",133,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
105,39,116,68,person,M63563015.jpg,110.5,53.5,"(200, 133)",133,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
58,60,136,129,person,M63740170.jpg,97.0,94.5,"(200, 133)",133,200,na,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,,,,
0,94,61,130,car,M63740170.jpg,30.5,112.0,"(200, 133)",133,200,car,na,na,car,na,Q1420,http://www.wikidata.org/entity/Q1420,Q1420,http://www.wikidata.org/entity/Q1420,,,,
132,102,161,132,person,M63740170.jpg,146.5,117.0,"(200, 133)",133,200,na,person,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
115,86,131,116,person,M63740170.jpg,123.0,101.0,"(200, 133)",133,200,na,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,,,,
22,17,170,121,truck,M6383771.jpg,96.0,69.0,"(200, 133)",133,200,na,na,na,na,truck,Q43193,http://www.wikidata.org/entity/Q43193,,,,,,
31,17,177,120,bus,M6383771.jpg,104.0,68.5,"(200, 133)",133,200,na,na,na,na,bus,Q5638,http://www.wikidata.org/entity/Q5638,,,,,,
129,60,190,160,person,M63870451.jpg,159.5,110.0,"(200, 267)",267,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
78,17,127,97,dog,M63938553.jpg,102.5,57.0,"(200, 133)",133,200,na,na,na,na,dog,Q144,http://www.wikidata.org/entity/Q144,,,,,,
107,16,170,101,dog,M63938553.jpg,138.5,58.5,"(200, 133)",133,200,na,dog,na,na,na,Q144,http://www.wikidata.org/entity/Q144,,,Q144,http://www.wikidata.org/entity/Q144,,
22,67,45,87,dog,M63938553.jpg,33.5,77.0,"(200, 133)",133,200,dog,na,na,na,na,Q144,http://www.wikidata.org/entity/Q144,Q144,http://www.wikidata.org/entity/Q144,,,,
55,59,83,93,dog,M63938553.jpg,69.0,76.0,"(200, 133)",133,200,na,na,na,na,dog,Q144,http://www.wikidata.org/entity/Q144,,,,,,
13,34,187,82,skateboard,M64005663.jpg,100.0,58.0,"(200, 115)",115,200,na,na,na,na,skateboard,Q15783,http://www.wikidata.org/entity/Q15783,,,,,,
10,33,184,78,knife,M64005663.jpg,97.0,55.5,"(200, 115)",115,200,na,na,na,na,knife,Q32489,http://www.wikidata.org/entity/Q32489,,,,,,
118,54,147,130,person,M64010002.jpg,132.5,92.0,"(200, 150)",150,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
139,51,176,136,person,M64010002.jpg,157.5,93.5,"(200, 150)",150,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
92,46,120,129,person,M64010002.jpg,106.0,87.5,"(200, 150)",150,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
3,54,39,129,person,M64010002.jpg,21.0,91.5,"(200, 150)",150,200,person,na,na,na,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
149,38,172,60,person,M64010002.jpg,160.5,49.0,"(200, 150)",150,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
166,57,197,128,person,M64010002.jpg,181.5,92.5,"(200, 150)",150,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
36,56,74,130,person,M64010002.jpg,55.0,93.0,"(200, 150)",150,200,person,na,na,na,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
72,51,99,132,person,M64010002.jpg,85.5,91.5,"(200, 150)",150,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
40,39,57,66,person,M64010002.jpg,48.5,52.5,"(200, 150)",150,200,person,na,na,na,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
125,26,140,48,person,M64010002.jpg,132.5,37.0,"(200, 150)",150,200,na,person,person,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5
32,4,130,129,person,M64280613.jpg,81.0,66.5,"(200, 133)",133,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
29,20,197,108,laptop,M64320068.jpg,113.0,64.0,"(200, 130)",130,200,na,na,na,na,laptop,Q3962,http://www.wikidata.org/entity/Q3962,,,,,,
0,101,42,114,mouse,M64320068.jpg,21.0,107.5,"(200, 130)",130,200,mouse,na,na,mouse,na,Q7987,http://www.wikidata.org/entity/Q7987,Q7987,http://www.wikidata.org/entity/Q7987,,,,
2,7,146,108,person,M64320068.jpg,74.0,57.5,"(200, 130)",130,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
14,12,193,106,laptop,M64320068.jpg,103.5,59.0,"(200, 130)",130,200,na,na,na,na,laptop,Q3962,http://www.wikidata.org/entity/Q3962,,,,,,
55,43,145,122,person,M64331557.jpg,100.0,82.5,"(200, 140)",140,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
33,53,59,83,tennis,M64331557.jpg,46.0,68.0,"(200, 140)",140,200,tennis,na,na,na,na,Q847,http://www.wikidata.org/entity/Q847,Q847,http://www.wikidata.org/entity/Q847,,,,
60,94,66,101,sports,M64331557.jpg,63.0,97.5,"(200, 140)",140,200,na,na,na,sports,na,Q63347096,http://www.wikidata.org/entity/Q63347096,,,,,,
18,88,116,342,person,M64363396.jpg,67.0,215.0,"(200, 356)",356,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
59,130,191,343,person,M64363399.jpg,125.0,236.5,"(200, 356)",356,200,na,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,,,,
18,23,58,54,umbrella,M644089.jpg,38.0,38.5,"(200, 130)",130,200,umbrella,na,umbrella,na,na,Q41607,http://www.wikidata.org/entity/Q41607,Q41607,http://www.wikidata.org/entity/Q41607,,,Q41607,http://www.wikidata.org/entity/Q41607
4,37,173,94,airplane,M64703060.jpg,88.5,65.5,"(200, 133)",133,200,na,na,na,na,airplane,Q197,http://www.wikidata.org/entity/Q197,,,,,,
39,18,128,150,bird,M64728255.jpg,83.5,84.0,"(200, 161)",161,200,na,na,na,na,bird,Q5113,http://www.wikidata.org/entity/Q5113,,,,,,
0,46,200,287,person,M64817050.jpg,100.0,166.5,"(200, 300)",300,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
62,182,103,300,tie,M64817050.jpg,82.5,241.0,"(200, 300)",300,200,na,na,na,tie,na,Q44416,http://www.wikidata.org/entity/Q44416,,,,,,
68,63,112,110,apple,M65086793.jpg,90.0,86.5,"(200, 124)",124,200,na,na,na,apple,na,Q89,http://www.wikidata.org/entity/Q89,,,,,,
128,46,156,80,cup,M65115451.jpg,142.0,63.0,"(200, 133)",133,200,na,cup,na,na,na,Q81727,http://www.wikidata.org/entity/Q81727,,,Q81727,http://www.wikidata.org/entity/Q81727,,
61,39,137,105,elephant,M66084694.jpg,99.0,72.0,"(200, 133)",133,200,na,na,na,na,elephant,Q7378,http://www.wikidata.org/entity/Q7378,,,,,,
47,106,128,133,bench,M66239726.jpg,87.5,119.5,"(200, 133)",133,200,na,na,na,bench,na,Q204776,http://www.wikidata.org/entity/Q204776,,,,,,
171,159,198,186,sports,M66768056.jpg,184.5,172.5,"(200, 225)",225,200,na,sports,na,sports,na,Q63347096,http://www.wikidata.org/entity/Q63347096,,,Q63347096,http://www.wikidata.org/entity/Q63347096,,
31,11,154,215,person,M66768056.jpg,92.5,113.0,"(200, 225)",225,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
20,59,133,210,tennis,M66768056.jpg,76.5,134.5,"(200, 225)",225,200,na,na,na,na,tennis,Q847,http://www.wikidata.org/entity/Q847,,,,,,
26,23,168,91,boat,M66870395.jpg,97.0,57.0,"(199, 112)",112,199,na,na,na,na,boat,Q35872,http://www.wikidata.org/entity/Q35872,,,,,,
81,39,199,90,spoon,M66880046.jpg,140.0,64.5,"(199, 132)",132,199,na,spoon,na,na,na,Q81895,http://www.wikidata.org/entity/Q81895,,,Q81895,http://www.wikidata.org/entity/Q81895,,
83,44,199,96,fork,M66880046.jpg,141.0,70.0,"(199, 132)",132,199,na,fork,na,na,na,Q81881,http://www.wikidata.org/entity/Q81881,,,Q81881,http://www.wikidata.org/entity/Q81881,,
43,108,53,133,person,M68325580.jpg,48.0,120.5,"(200, 133)",133,200,person,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
53,96,107,132,truck,M68325580.jpg,80.0,114.0,"(200, 133)",133,200,na,na,na,truck,na,Q43193,http://www.wikidata.org/entity/Q43193,,,,,,
113,88,124,123,person,M68325580.jpg,118.5,105.5,"(200, 133)",133,200,na,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,,,,
15,111,25,132,person,M68325580.jpg,20.0,121.5,"(200, 133)",133,200,person,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
